ProductID,Date,Zip,Units,Revenue,Country
2252,10/27/2020,T2C,1,131.1975,Canada
2252,12/31/2020,R3X,1,133.8225,Canada
2331,02/15/2017,M5L,1,540.6975,Canada
2331,02/26/2017,M6S,1,540.6975,Canada
2331,03/06/2017,R3V,1,540.6975,Canada
2387,04/30/2021,V6Z,1,503.9475,Canada
2331,10/21/2018,M4E,1,540.6975,Canada
2331,02/02/2019,V7Y,1,540.6975,Canada
2331,03/09/2019,R2C,1,561.6975,Canada
2331,04/02/2019,M7Y,1,561.6975,Canada
2331,05/10/2019,T2X,1,561.6975,Canada
2331,03/28/2017,R3G,1,540.6975,Canada
2331,03/28/2017,T6K,1,540.6975,Canada
2331,04/15/2017,V5Z,1,540.6975,Canada
2359,12/05/2016,M4E,1,430.4475,Canada
2359,12/20/2016,V6Z,1,430.4475,Canada
2359,02/28/2017,K1Y,1,430.4475,Canada
2359,03/11/2017,V6G,1,430.4475,Canada
2359,03/22/2017,L4X,1,430.4475,Canada
2359,03/25/2017,R2L,1,430.4475,Canada
2359,04/15/2017,H1B,1,430.4475,Canada
2359,05/20/2017,V6T,1,430.4475,Canada
2359,07/19/2017,V5Z,1,430.4475,Canada
2331,06/18/2019,T3G,1,561.6975,Canada
2331,07/13/2019,V6L,1,561.6975,Canada
2251,02/07/2015,M6P,1,120.6975,Canada
2251,09/29/2015,M7Y,1,125.9475,Canada
2251,12/22/2015,M5P,1,125.9475,Canada
2251,12/27/2015,V7R,1,125.9475,Canada
2251,07/27/2016,H3H,1,125.9475,Canada
2205,12/11/2016,L5R,1,157.4475,Canada
2205,04/22/2017,M4Y,1,157.4475,Canada
2227,04/02/2016,T6E,1,325.4475,Canada
2227,05/02/2016,M5S,1,325.4475,Canada
2227,03/20/2017,L5T,1,325.4475,Canada
2234,01/15/2014,L5N,1,65.5725,Canada
2234,01/15/2014,M5X,1,65.5725,Canada
2234,01/15/2014,V6T,1,65.5725,Canada
2234,03/15/2014,V7R,1,65.5725,Canada
2387,03/17/2018,V6J,1,493.4475,Canada
2387,01/27/2019,V6J,1,493.4475,Canada
2387,05/27/2019,R3B,1,493.4475,Canada
2387,07/14/2019,V6M,1,493.4475,Canada
2387,11/30/2019,T6E,1,498.6975,Canada
2253,11/30/2017,L5P,1,136.4475,Canada
2253,12/15/2017,T6H,1,136.4475,Canada
2253,12/22/2017,R3M,1,136.4475,Canada
2253,02/21/2018,M6H,1,136.4475,Canada
2253,06/13/2018,T6J,1,136.4475,Canada
2253,07/31/2018,V5Z,1,136.4475,Canada
2253,05/27/2019,V7M,1,136.4475,Canada
2385,02/26/2021,R3V,1,712.95,Canada
2391,08/11/2019,M6H,1,734.9475,Canada
2391,09/29/2019,T6G,1,734.9475,Canada
2391,11/27/2019,T6E,1,734.9475,Canada
2391,12/02/2019,L5R,1,734.9475,Canada
2391,02/15/2020,M6H,1,734.9475,Canada
2391,02/25/2020,T2C,1,734.9475,Canada
2391,03/28/2020,L5R,1,734.9475,Canada
2391,04/13/2020,V6Z,1,734.9475,Canada
2391,09/23/2020,L5V,1,734.9475,Canada
2391,05/30/2021,L5P,1,734.9475,Canada
2388,04/21/2019,L5R,1,309.6975,Canada
2388,04/30/2019,T2X,1,309.6975,Canada
2388,03/23/2020,M7Y,1,309.6975,Canada
2388,05/20/2020,R2W,1,314.9475,Canada
2388,07/12/2020,M7Y,1,309.6975,Canada
409,08/11/2020,V6Z,1,966.525,Canada
409,09/20/2020,R3G,1,966.525,Canada
409,10/07/2020,M6H,1,966.525,Canada
409,12/17/2020,M4P,1,966.525,Canada
409,12/17/2020,M4V,1,966.525,Canada
409,12/23/2020,M4W,1,966.525,Canada
409,01/11/2021,M4E,1,966.525,Canada
409,02/23/2021,M4V,1,966.525,Canada
2388,03/15/2014,K1S,1,309.6975,Canada
2388,04/15/2014,V6T,1,309.6975,Canada
2388,05/15/2014,T6T,1,309.6975,Canada
2388,07/15/2014,V5X,1,314.9475,Canada
2388,02/02/2015,R3B,1,314.9475,Canada
2388,03/20/2015,M5X,1,314.9475,Canada
2332,04/21/2018,T5K,1,419.9475,Canada
2332,04/22/2018,T5J,1,419.9475,Canada
2332,04/28/2018,M6H,1,419.9475,Canada
2332,04/28/2018,R3V,1,419.9475,Canada
2332,04/29/2018,R3V,1,419.9475,Canada
2332,04/30/2018,L5G,1,419.9475,Canada
2332,05/05/2018,M6G,1,419.9475,Canada
2332,05/06/2018,V6T,1,419.9475,Canada
2332,06/13/2018,R3G,1,419.9475,Canada
2332,06/18/2018,K1N,1,419.9475,Canada
418,08/11/2019,V7M,1,902.7375,Canada
418,08/18/2019,T6K,1,902.7375,Canada
418,08/24/2019,R3G,1,902.7375,Canada
418,09/13/2019,M6H,1,902.7375,Canada
418,04/13/2020,V5Z,1,902.7375,Canada
2253,04/14/2015,V6E,1,131.1975,Canada
2253,05/01/2015,R2V,1,131.1975,Canada
2253,05/22/2015,V6M,1,131.1975,Canada
2253,11/21/2015,T6T,1,136.4475,Canada
2388,07/26/2015,R3H,1,314.9475,Canada
2388,03/16/2016,M5P,1,309.6975,Canada
2388,03/26/2016,L5R,1,309.6975,Canada
2388,03/30/2016,M4E,1,309.6975,Canada
2388,04/20/2016,M4E,1,309.6975,Canada
2388,06/14/2016,V5W,1,309.6975,Canada
2387,03/17/2020,T6E,1,498.6975,Canada
2387,04/19/2020,L5G,1,498.6975,Canada
2387,09/18/2020,T6M,1,514.4475,Canada
2387,09/29/2020,V6H,1,514.4475,Canada
2387,11/18/2020,T5L,1,514.4475,Canada
2387,05/08/2021,V6Z,1,514.4475,Canada
2387,05/29/2021,M6G,2,1028.895,Canada
2387,06/11/2018,K1N,1,493.4475,Canada
2387,09/29/2018,M5B,1,493.4475,Canada
2387,12/30/2018,R3B,1,493.4475,Canada
2387,06/18/2019,T6J,1,493.4475,Canada
2387,06/27/2019,T6E,1,493.4475,Canada
2387,08/25/2019,T6E,1,493.4475,Canada
2295,08/29/2020,T2X,1,881.9475,Canada
2295,10/19/2020,T2X,1,881.9475,Canada
2295,04/10/2021,R3S,1,881.9475,Canada
2388,05/02/2016,V6C,1,309.6975,Canada
2387,08/29/2018,T5L,1,493.4475,Canada
2387,10/10/2018,T3G,1,493.4475,Canada
2387,02/13/2019,T2J,1,493.4475,Canada
2387,07/13/2019,T2X,1,493.4475,Canada
2331,03/25/2017,T2X,2,1081.395,Canada
2331,04/23/2017,V6J,2,1081.395,Canada
2331,05/03/2017,L5G,1,540.6975,Canada
2331,05/23/2017,M4N,1,540.6975,Canada
2331,06/27/2017,K1H,1,540.6975,Canada
2331,07/26/2017,L5N,1,540.6975,Canada
2331,09/04/2017,V5X,1,540.6975,Canada
2332,04/15/2014,L5N,1,419.9475,Canada
2295,06/18/2016,T3C,1,860.9475,Canada
2295,07/08/2017,V7Y,1,887.1975,Canada
2295,04/29/2019,M4X,1,860.9475,Canada
2295,08/31/2020,H1B,1,881.9475,Canada
2295,10/28/2020,T3G,1,908.1975,Canada
2269,02/28/2017,T2J,1,288.6975,Canada
2269,03/19/2017,T5H,1,288.6975,Canada
2269,10/17/2017,L5R,1,293.9475,Canada
2269,10/23/2017,V6T,1,293.9475,Canada
2269,12/19/2017,T6V,1,293.9475,Canada
2269,02/17/2018,T6E,1,293.9475,Canada
2269,05/22/2018,R2G,1,293.9475,Canada
2343,09/27/2021,L5R,1,477.6975,Canada
2400,06/26/2016,L5R,1,89.1975,Canada
2400,07/10/2016,M5R,1,89.1975,Canada
2400,08/07/2016,R3V,1,89.1975,Canada
2400,10/31/2016,M6H,1,94.4475,Canada
2400,02/04/2017,T6G,2,188.895,Canada
2400,02/12/2017,L5H,1,94.4475,Canada
2400,02/26/2017,V5Z,1,94.4475,Canada
2400,05/22/2017,L5R,2,188.895,Canada
2400,06/27/2017,T6G,1,94.4475,Canada
2400,07/31/2017,L5R,1,94.4475,Canada
396,09/20/2015,T5G,1,876.4875,Canada
396,09/29/2015,T6N,1,876.4875,Canada
396,10/24/2015,K1R,1,876.4875,Canada
396,12/04/2015,M6H,1,876.4875,Canada
396,12/14/2015,L5R,1,876.4875,Canada
396,01/16/2016,V6G,1,876.4875,Canada
396,03/14/2016,V6S,1,876.4875,Canada
396,04/19/2016,M6S,1,876.4875,Canada
396,06/14/2016,M5R,1,876.4875,Canada
2295,08/11/2021,V6E,1,881.9475,Canada
2295,09/30/2021,M4R,1,881.9475,Canada
396,07/27/2016,K1R,1,876.4875,Canada
396,09/20/2016,T1Y,1,892.2375,Canada
396,11/06/2016,T5B,1,892.2375,Canada
396,12/01/2016,T2L,1,892.2375,Canada
396,04/02/2017,M6H,1,892.2375,Canada
2327,08/19/2017,K1R,1,603.6975,Canada
2331,02/15/2014,R3X,1,535.4475,Canada
2331,04/15/2014,K1H,1,535.4475,Canada
2331,04/15/2014,T2J,1,535.4475,Canada
2331,05/15/2014,R3G,2,1070.895,Canada
2331,05/15/2014,T6R,1,535.4475,Canada
2331,03/27/2015,V5Z,1,540.6975,Canada
2331,04/12/2015,M6P,1,540.6975,Canada
2400,04/30/2018,M4V,1,94.4475,Canada
2400,08/20/2018,L5R,1,94.4475,Canada
2400,09/03/2018,L5R,1,89.1975,Canada
2400,09/30/2018,L5N,1,94.4475,Canada
2400,10/30/2018,T6V,1,94.4475,Canada
2400,01/02/2019,V7Y,1,89.1975,Canada
2400,01/22/2019,L5R,2,188.895,Canada
2400,02/24/2019,L5K,1,89.1975,Canada
2400,03/09/2019,K1Y,1,89.1975,Canada
2400,09/08/2019,M5S,1,89.1975,Canada
2400,09/29/2019,T5L,1,89.1975,Canada
2400,06/02/2020,R3H,1,94.4475,Canada
2331,05/30/2015,K1K,1,540.6975,Canada
2331,06/02/2015,M5E,1,540.6975,Canada
2331,12/04/2015,V7W,1,566.9475,Canada
2331,02/06/2016,R3X,1,566.9475,Canada
2331,10/16/2016,R3G,1,540.6975,Canada
2373,02/27/2016,T2X,1,619.4475,Canada
2332,01/16/2020,T2X,1,446.1975,Canada
2332,02/15/2020,M4V,1,440.9475,Canada
2332,03/25/2020,V7Y,1,446.1975,Canada
2332,03/30/2020,M5S,1,440.9475,Canada
2332,04/01/2020,T2J,1,440.9475,Canada
2332,04/12/2020,V7Y,1,446.1975,Canada
2332,04/14/2020,M7Y,1,440.9475,Canada
2332,04/29/2020,V7X,1,440.9475,Canada
2332,06/15/2020,T5K,1,440.9475,Canada
2332,06/28/2020,T6T,1,440.9475,Canada
2332,06/30/2020,V6J,1,440.9475,Canada
2332,07/05/2020,M6S,1,440.9475,Canada
2375,01/22/2018,R3H,1,698.1975,Canada
2376,09/25/2018,T6E,1,661.4475,Canada
2376,04/27/2019,L4Y,1,692.9475,Canada
2376,05/27/2019,M4E,1,661.4475,Canada
2376,05/17/2020,M6P,1,708.6975,Canada
2376,09/13/2020,M4Y,1,666.6975,Canada
2376,04/30/2021,M6H,1,671.9475,Canada
2373,07/17/2016,R3T,1,587.9475,Canada
2373,08/23/2016,L5N,1,587.9475,Canada
2373,04/22/2017,T6S,1,577.4475,Canada
2373,05/22/2017,M4Y,1,619.4475,Canada
2373,05/22/2017,R3G,1,587.9475,Canada
2373,09/27/2017,T6R,1,577.4475,Canada
2373,10/14/2017,M4V,1,577.4475,Canada
2286,04/30/2021,T2X,1,708.6975,Canada
2287,03/16/2015,R2Y,1,839.9475,Canada
2353,02/08/2017,L5R,1,414.6975,Canada
2353,03/08/2017,L5P,1,414.6975,Canada
2353,04/01/2017,R3V,2,829.395,Canada
2353,04/26/2017,T2C,1,414.6975,Canada
2353,05/14/2017,T2X,1,414.6975,Canada
2353,02/08/2017,M7Y,1,414.6975,Canada
2353,05/29/2017,V6A,1,414.6975,Canada
2353,05/31/2017,V6Z,1,414.6975,Canada
2353,06/27/2017,T3R,1,414.6975,Canada
2353,09/24/2017,M5P,1,414.6975,Canada
2353,10/11/2017,V6H,1,414.6975,Canada
2353,02/26/2018,T6R,1,414.6975,Canada
2353,04/30/2018,L5N,1,414.6975,Canada
2353,01/27/2019,V6G,1,414.6975,Canada
2353,08/23/2017,V6S,1,414.6975,Canada
2353,05/21/2018,L4X,1,414.6975,Canada
2353,06/02/2018,T6H,1,414.6975,Canada
2353,06/06/2018,T2C,1,414.6975,Canada
2396,03/27/2017,R3G,1,89.1975,Canada
2396,06/17/2017,T2X,1,89.1975,Canada
2253,09/18/2020,T6R,1,131.1975,Canada
2253,10/10/2020,M5R,1,133.8225,Canada
2253,12/29/2020,V7W,1,133.8225,Canada
2253,05/08/2021,M5X,1,133.8225,Canada
2253,12/31/2021,R3G,1,133.8225,Canada
2253,12/31/2021,V6Z,1,133.8225,Canada
2280,05/28/2019,V6M,1,154.8225,Canada
2290,06/15/2014,T2X,1,787.4475,Canada
2295,08/07/2018,V7M,1,860.9475,Canada
2353,03/15/2020,M6H,1,414.6975,Canada
2353,04/22/2020,T6T,1,430.4475,Canada
2280,06/10/2020,R2G,1,162.6975,Canada
2280,12/27/2021,R3V,2,325.395,Canada
2388,02/15/2014,K1K,1,309.6975,Canada
2388,04/15/2014,T2N,1,309.6975,Canada
2388,04/15/2014,T6J,1,309.6975,Canada
2388,05/15/2014,K1N,1,309.6975,Canada
2388,05/15/2014,M5X,1,309.6975,Canada
2388,05/15/2014,T5W,1,309.6975,Canada
2388,12/15/2014,R2V,1,314.9475,Canada
2388,01/13/2015,V6R,1,314.9475,Canada
2352,11/29/2015,L5N,1,367.4475,Canada
2352,05/25/2016,R3T,1,367.4475,Canada
2352,07/18/2016,R3W,1,367.4475,Canada
2224,10/13/2021,K1H,1,60.3225,Canada
2334,03/09/2019,R3G,1,341.1975,Canada
2332,01/19/2015,R3V,1,419.9475,Canada
2332,01/20/2015,M4E,1,419.9475,Canada
2332,03/20/2015,V6Z,1,419.9475,Canada
2332,03/15/2019,H3A,1,419.9475,Canada
2332,03/28/2019,T6R,1,419.9475,Canada
2332,05/11/2019,T5Y,1,419.9475,Canada
2332,05/28/2019,V5Z,1,419.9475,Canada
2332,07/28/2021,M5X,1,498.6975,Canada
2332,08/08/2021,M6G,1,488.1975,Canada
2359,05/11/2015,V7Y,1,409.4475,Canada
2213,11/19/2019,M7Y,1,89.1975,Canada
2213,12/08/2019,M5P,1,89.1975,Canada
2213,12/15/2019,T6K,1,89.1975,Canada
2213,12/27/2019,R3M,1,89.1975,Canada
2213,12/27/2019,T2E,1,89.1975,Canada
2213,12/28/2019,T6M,1,89.1975,Canada
2213,12/29/2019,R3K,1,89.1975,Canada
2213,12/29/2019,T2C,1,89.1975,Canada
2213,03/31/2020,M4M,1,89.1975,Canada
2213,06/13/2020,V5X,1,89.1975,Canada
2213,10/07/2020,V7M,1,89.1975,Canada
2213,11/29/2020,H2Y,1,89.1975,Canada
2213,12/13/2020,M5X,1,89.1975,Canada
2213,12/14/2020,V6G,1,89.1975,Canada
2213,12/19/2020,K1N,1,89.1975,Canada
2213,12/20/2020,L5P,1,89.1975,Canada
2332,12/29/2018,T5Y,1,419.9475,Canada
2332,03/22/2019,L5N,1,419.9475,Canada
2332,04/28/2019,V7X,1,419.9475,Canada
2332,05/18/2019,L5N,1,419.9475,Canada
2332,05/18/2019,V6Z,1,419.9475,Canada
2332,07/30/2019,V7X,1,419.9475,Canada
2215,12/27/2019,T6G,1,346.4475,Canada
2224,12/13/2020,L5R,1,60.3225,Canada
2224,12/14/2020,V5X,1,60.3225,Canada
2336,05/27/2020,M5L,1,677.1975,Canada
2332,02/27/2018,T5K,1,419.9475,Canada
2332,04/02/2018,V5X,1,419.9475,Canada
2332,04/25/2018,M5X,1,419.9475,Canada
2332,04/29/2018,T2X,1,419.9475,Canada
2332,04/30/2018,L5R,1,419.9475,Canada
2332,05/07/2018,V6J,1,419.9475,Canada
2332,05/15/2018,L5N,1,419.9475,Canada
2332,05/22/2018,M4Y,1,419.9475,Canada
2332,05/29/2018,V5X,1,419.9475,Canada
2332,06/27/2018,R2G,1,419.9475,Canada
2332,07/02/2018,R3V,1,419.9475,Canada
2213,12/29/2020,M6S,1,89.1975,Canada
2269,12/29/2019,R3H,1,299.1975,Canada
2269,12/31/2019,M5X,1,299.1975,Canada
2269,01/20/2020,V6M,2,598.395,Canada
2269,02/11/2020,T6R,1,299.1975,Canada
2284,01/19/2020,L5T,1,320.1975,Canada
2284,02/09/2020,V6M,3,960.5925,Canada
2284,05/31/2021,M4E,1,325.4475,Canada
2253,12/18/2016,V5Z,1,136.4475,Canada
2225,09/30/2020,V5W,1,60.3225,Canada
2225,10/03/2020,L5T,1,60.3225,Canada
2225,12/08/2020,V6M,1,60.3225,Canada
2225,12/16/2020,T2A,1,60.3225,Canada
2225,12/28/2020,T6E,1,60.3225,Canada
2225,12/29/2020,M4R,1,60.3225,Canada
2225,12/29/2020,M5X,1,60.3225,Canada
2225,12/29/2020,T6K,1,60.3225,Canada
2225,12/30/2020,R2W,1,60.3225,Canada
2252,04/08/2018,K1K,1,136.4475,Canada
2252,04/29/2018,V6S,2,272.895,Canada
2252,05/29/2018,R3G,1,136.4475,Canada
2387,03/17/2020,V7Y,1,493.4475,Canada
2387,04/12/2020,H1B,1,498.6975,Canada
2387,05/11/2020,M5L,1,498.6975,Canada
2387,09/19/2020,V6J,1,503.9475,Canada
2387,02/28/2021,M4P,1,503.9475,Canada
2387,03/12/2021,T5H,1,503.9475,Canada
2387,04/05/2021,R2G,1,514.4475,Canada
2387,06/20/2021,M6G,1,503.9475,Canada
2387,08/03/2021,V5X,1,519.6975,Canada
2387,08/30/2021,T2J,1,519.6975,Canada
2385,02/27/2021,V6Z,1,775.95,Canada
2385,05/19/2021,T5B,1,775.95,Canada
2385,09/27/2021,R3B,1,712.95,Canada
2388,01/15/2014,R2P,1,309.6975,Canada
2332,03/09/2016,R3M,1,419.9475,Canada
2332,03/14/2016,T2X,1,419.9475,Canada
2332,04/03/2016,T6V,1,446.1975,Canada
2332,05/04/2016,V6R,1,419.9475,Canada
2332,05/10/2016,T5L,1,419.9475,Canada
2332,05/11/2016,V6E,1,419.9475,Canada
2332,05/14/2016,R3T,1,419.9475,Canada
2332,05/15/2016,L5N,1,419.9475,Canada
2332,05/15/2016,T6X,1,419.9475,Canada
2332,05/15/2016,V7Y,1,419.9475,Canada
2332,05/29/2016,R3T,1,419.9475,Canada
2332,10/31/2016,T6S,1,419.9475,Canada
2331,05/01/2015,L5N,1,540.6975,Canada
2331,07/11/2015,R3V,1,540.6975,Canada
2331,08/18/2015,T2C,1,540.6975,Canada
2331,09/08/2015,V7Y,1,540.6975,Canada
2331,10/13/2015,T2C,1,540.6975,Canada
2331,11/02/2015,L5N,1,540.6975,Canada
2331,01/22/2016,T5K,1,540.6975,Canada
2331,03/23/2016,M5P,1,540.6975,Canada
2388,05/31/2017,R3M,1,309.6975,Canada
2388,03/31/2018,M4X,1,309.6975,Canada
2388,04/22/2018,L5R,1,309.6975,Canada
2388,05/06/2018,V7Y,1,309.6975,Canada
2388,05/27/2018,T2X,1,309.6975,Canada
2388,06/17/2018,V6G,1,309.6975,Canada
2388,06/23/2018,R2K,1,309.6975,Canada
2332,11/06/2016,V6J,1,367.4475,Canada
2235,12/11/2017,V7M,1,70.8225,Canada
2235,03/25/2018,V6H,1,70.8225,Canada
2235,08/07/2018,M6H,2,141.645,Canada
2235,11/04/2018,V6S,1,65.5725,Canada
2235,12/15/2018,M6H,1,70.8225,Canada
2235,12/29/2018,T6W,1,70.8225,Canada
422,11/07/2018,R3H,1,802.9875,Canada
422,06/23/2019,V5V,1,802.9875,Canada
2359,09/29/2021,V7Y,1,451.4475,Canada
2332,11/19/2016,L5N,1,367.4475,Canada
2332,03/07/2017,V5N,1,367.4475,Canada
2332,03/14/2017,L5K,1,367.4475,Canada
2332,04/08/2017,T2X,1,367.4475,Canada
2332,05/06/2017,T5K,1,367.4475,Canada
2332,05/22/2017,V6Z,1,367.4475,Canada
2332,05/30/2017,V7Y,1,367.4475,Canada
2332,06/06/2017,V6R,1,367.4475,Canada
2332,06/27/2017,R3V,1,367.4475,Canada
2332,12/02/2017,L5N,1,367.4475,Canada
2388,07/23/2018,V6M,1,309.6975,Canada
2238,12/18/2019,T6R,1,125.9475,Canada
2238,12/29/2019,M5R,1,125.9475,Canada
2238,12/29/2019,V5W,1,125.9475,Canada
2238,01/06/2020,R3S,1,125.9475,Canada
2238,04/06/2020,V7M,1,125.9475,Canada
2238,06/30/2020,L5T,1,125.9475,Canada
2238,12/29/2020,K1G,2,257.145,Canada
2238,12/29/2020,T6W,1,125.9475,Canada
2238,02/26/2021,R3V,1,128.5725,Canada
2238,07/14/2021,T5B,1,128.5725,Canada
2222,03/21/2020,V6J,1,225.6975,Canada
2222,08/23/2020,T3R,1,230.9475,Canada
2223,04/17/2015,V6S,1,246.6975,Canada
2223,05/16/2016,T5L,1,246.6975,Canada
2223,08/26/2017,T5K,1,225.6975,Canada
2269,01/30/2018,R3G,1,293.9475,Canada
2269,05/29/2018,T5Y,1,293.9475,Canada
2269,06/05/2018,V6R,1,293.9475,Canada
2280,09/22/2018,H1B,1,154.8225,Canada
2280,12/27/2019,V5V,1,162.6975,Canada
2280,12/29/2019,T2J,1,162.6975,Canada
2280,12/31/2019,M5P,1,162.6975,Canada
2280,02/07/2021,M6H,1,162.6975,Canada
2223,01/27/2015,L5N,1,246.6975,Canada
2223,02/21/2015,V5Z,2,493.395,Canada
2223,02/25/2015,V6G,1,246.6975,Canada
2223,05/13/2017,R2K,1,246.6975,Canada
2223,07/06/2019,V5V,1,225.6975,Canada
2223,10/19/2019,M6S,1,246.6975,Canada
2223,12/27/2019,L5G,1,225.6975,Canada
2255,12/27/2017,M5R,1,60.3225,Canada
2384,05/30/2018,T6S,1,629.9475,Canada
2384,06/27/2018,M4Y,1,629.9475,Canada
2384,10/27/2018,H1G,1,629.9475,Canada
2384,11/04/2019,L5R,1,629.9475,Canada
2384,02/28/2020,T2X,1,656.1975,Canada
2384,03/02/2020,V7W,1,645.6975,Canada
2384,05/06/2020,T2X,1,645.6975,Canada
2384,05/20/2020,M4V,1,656.1975,Canada
2384,04/14/2021,V5N,1,656.1975,Canada
2384,11/21/2021,T6E,1,653.5725,Canada
2332,04/15/2014,T2C,2,839.895,Canada
2332,04/15/2014,V6H,1,419.9475,Canada
2332,05/15/2014,T2X,1,419.9475,Canada
2332,07/15/2014,K1R,1,419.9475,Canada
2332,02/03/2015,M5X,1,419.9475,Canada
2332,03/20/2015,R3R,1,419.9475,Canada
2332,03/20/2015,T5K,1,419.9475,Canada
2332,03/29/2015,T6E,1,419.9475,Canada
2332,04/18/2015,V6A,1,419.9475,Canada
2332,05/11/2015,R2G,1,419.9475,Canada
2332,05/15/2015,M5L,1,419.9475,Canada
2332,05/16/2015,M5L,1,419.9475,Canada
2332,06/02/2015,M6S,1,419.9475,Canada
2332,06/08/2015,T6J,1,419.9475,Canada
409,03/29/2021,T5Y,1,966.525,Canada
409,05/01/2021,M7Y,1,966.525,Canada
409,05/13/2021,M4Y,1,966.525,Canada
409,05/19/2021,M4Y,1,966.525,Canada
409,05/27/2021,R3V,1,966.525,Canada
409,05/30/2021,V6J,1,966.525,Canada
409,06/09/2021,T6H,1,966.525,Canada
409,07/15/2021,M6P,1,966.525,Canada
2370,05/15/2016,M4E,1,708.6975,Canada
2371,06/15/2014,R3G,1,551.1975,Canada
2371,05/15/2017,M5L,1,572.1975,Canada
2388,09/28/2016,R3T,1,309.6975,Canada
2388,11/29/2016,T6V,1,309.6975,Canada
2388,04/17/2017,T6M,1,309.6975,Canada
2388,04/23/2017,V5X,1,309.6975,Canada
2388,05/22/2017,K1S,1,309.6975,Canada
2388,05/31/2017,T2X,1,309.6975,Canada
2388,08/21/2017,R3B,1,309.6975,Canada
2388,09/12/2017,V6J,1,309.6975,Canada
2371,12/22/2017,T1Y,1,572.1975,Canada
2371,05/16/2018,V6M,1,572.1975,Canada
2371,04/27/2019,T5Y,1,572.1975,Canada
2373,05/15/2014,R3B,1,551.1975,Canada
2373,06/15/2014,T3G,1,551.1975,Canada
2373,02/25/2015,M5P,1,556.4475,Canada
2253,12/20/2015,T6S,1,136.4475,Canada
2253,12/22/2015,L4X,1,136.4475,Canada
2253,12/22/2015,T5H,1,136.4475,Canada
2253,12/28/2015,T2C,1,136.4475,Canada
2253,08/27/2016,R3V,1,136.4475,Canada
2253,10/22/2016,V7Y,1,136.4475,Canada
2373,07/19/2016,T2L,1,587.9475,Canada
2373,08/02/2016,T5H,1,587.9475,Canada
2373,10/01/2016,T5C,1,619.4475,Canada
2373,05/22/2015,R3V,1,551.1975,Canada
2373,06/30/2015,R3T,1,556.4475,Canada
2373,04/19/2017,K1H,1,587.9475,Canada
2373,05/10/2017,T6G,1,577.4475,Canada
2373,09/28/2017,M6H,1,577.4475,Canada
2373,10/31/2017,H1G,1,577.4475,Canada
2373,05/09/2018,T6V,1,619.4475,Canada
2254,01/15/2014,R3N,1,57.6975,Canada
2254,01/15/2014,V6E,1,57.6975,Canada
2254,03/15/2014,R3G,1,57.6975,Canada
2254,06/15/2014,T2H,1,57.6975,Canada
2254,12/15/2014,M5R,1,57.6975,Canada
2254,12/15/2014,T6J,1,57.6975,Canada
2254,01/05/2015,M5X,1,57.6975,Canada
2254,01/30/2015,R3B,1,57.6975,Canada
2262,02/26/2018,M7Y,1,304.4475,Canada
2262,10/30/2020,M3K,1,320.1975,Canada
2262,12/27/2021,T6V,1,320.1975,Canada
2374,07/15/2014,M5L,1,629.9475,Canada
2374,12/15/2014,T6J,1,640.4475,Canada
2374,02/27/2016,R2M,1,661.4475,Canada
2374,02/28/2016,L5M,1,661.4475,Canada
2374,05/13/2017,T6R,1,661.4475,Canada
2374,06/28/2017,V5Z,1,661.4475,Canada
2374,02/28/2018,M4V,2,1301.895,Canada
2254,03/29/2015,L5R,1,57.6975,Canada
2353,05/15/2014,M4S,1,409.4475,Canada
2353,03/29/2015,M6H,1,409.4475,Canada
2353,10/04/2016,R3T,1,414.6975,Canada
2331,04/21/2018,K1K,1,540.6975,Canada
2331,06/29/2018,M6P,1,540.6975,Canada
2331,07/21/2018,V6J,1,540.6975,Canada
2396,08/25/2019,V6S,1,89.1975,Canada
2396,10/27/2019,T6S,1,97.0725,Canada
396,03/22/2016,M7Y,1,876.4875,Canada
396,03/27/2016,M6H,1,876.4875,Canada
396,04/21/2016,V5V,1,876.4875,Canada
396,04/24/2016,T6E,1,876.4875,Canada
396,08/02/2016,M6H,1,892.2375,Canada
396,08/23/2016,T6T,1,892.2375,Canada
396,09/11/2016,M6H,1,892.2375,Canada
396,09/12/2016,L5G,1,892.2375,Canada
396,10/05/2016,M5X,1,892.2375,Canada
396,10/15/2016,V6Z,1,892.2375,Canada
2332,06/30/2021,R3H,1,498.6975,Canada
2331,06/16/2019,R3B,1,561.6975,Canada
2331,07/27/2019,T2X,1,561.6975,Canada
2352,10/17/2017,T5K,1,367.4475,Canada
2352,04/22/2018,R2G,1,367.4475,Canada
2352,04/30/2018,L5R,1,367.4475,Canada
2352,06/30/2018,V5X,1,367.4475,Canada
2352,08/11/2018,V7X,1,367.4475,Canada
2352,03/22/2019,T5K,1,367.4475,Canada
2352,03/25/2019,T6S,1,367.4475,Canada
2352,02/28/2020,M6G,1,372.6975,Canada
2352,08/15/2020,T5Y,1,372.6975,Canada
2352,06/21/2021,H1G,1,372.6975,Canada
2332,11/02/2016,V7X,1,367.4475,Canada
2332,01/22/2017,V7Y,1,367.4475,Canada
2332,01/28/2017,M5L,1,419.9475,Canada
2332,02/27/2017,L5R,2,734.895,Canada
2332,03/27/2017,R3V,1,367.4475,Canada
2332,04/12/2017,L5N,1,367.4475,Canada
2332,04/19/2017,R3H,1,367.4475,Canada
2332,06/13/2017,M4Y,1,367.4475,Canada
2212,11/19/2019,M7Y,1,89.1975,Canada
